Date,Open,High,Low,Close,Adj Close,Volume
2012-02-14,191.759995,192.600006,190.830002,192.220001,164.841675,3398100
2012-02-15,192.309998,193.440002,191.259995,192.250000,164.867371,4020900
2012-02-16,192.610001,193.250000,192.000000,193.020004,165.527725,3525500
2012-02-17,193.710007,193.860001,192.300003,193.419998,165.870758,3746500
2012-02-21,193.729996,194.240005,192.460007,193.389999,165.844986,3293600
2012-02-22,193.029999,194.740005,192.750000,193.869995,166.256607,3275800
2012-02-23,193.869995,199.229996,193.279999,197.610001,169.463943,8032700
2012-02-24,198.380005,198.559998,196.610001,197.759995,169.592575,3353200
2012-02-27,196.779999,198.710007,196.100006,197.529999,169.395294,3758400
2012-02-28,197.750000,198.960007,197.429993,197.979996,169.781235,3167400
2012-02-29,197.860001,199.169998,196.449997,196.729996,168.709305,5117100
2012-03-01,197.229996,198.470001,196.929993,197.529999,169.395294,3560300
2012-03-02,197.100006,198.889999,197.059998,198.809998,170.493027,3727400
2012-03-05,198.360001,201.190002,198.300003,200.660004,172.079514,6938000
2012-03-06,199.139999,199.639999,196.809998,197.259995,169.163773,5214700
2012-03-07,198.089996,198.570007,197.309998,197.770004,169.601151,3346900
2012-03-08,199.240005,199.990005,198.649994,199.809998,171.350571,3145800
2012-03-09,199.979996,201.100006,199.720001,200.619995,172.045227,3178200
2012-03-12,200.929993,201.570007,200.229996,201.000000,172.371078,3119700
2012-03-13,201.720001,203.899994,201.610001,203.779999,174.755142,4866000
2012-03-14,203.779999,205.149994,203.639999,204.720001,175.561279,4602300
2012-03-15,204.940002,206.179993,204.740005,206.000000,176.658905,3621100
2012-03-16,207.029999,207.520004,206.009995,206.009995,176.667496,9637000
2012-03-19,205.710007,206.529999,204.500000,205.720001,176.418808,3763200
2012-03-20,204.740005,205.000000,203.699997,204.250000,175.158203,3695100
2012-03-21,204.320007,205.770004,204.300003,204.690002,175.535492,3329900
2012-03-22,204.000000,205.990005,203.960007,205.490005,176.221588,3307800
2012-03-23,205.889999,205.960007,204.559998,205.479996,176.212967,3036200
2012-03-26,206.449997,207.919998,206.320007,207.770004,178.176804,3418200
2012-03-27,208.460007,208.660004,207.000000,207.179993,177.670868,2704500
2012-03-28,207.440002,208.690002,206.270004,207.289993,177.765228,3265700
2012-03-29,206.089996,208.500000,206.020004,208.270004,178.605606,3403700
2012-03-30,208.740005,209.119995,208.009995,208.649994,178.931473,3215200
2012-04-02,208.960007,209.690002,208.089996,209.470001,179.634689,3387900
2012-04-03,209.309998,210.690002,208.539993,209.500000,179.660416,4091500
2012-04-04,206.220001,206.979996,205.190002,206.050003,176.701828,4404000
2012-04-05,205.149994,205.679993,204.460007,205.470001,176.204422,3809000
2012-04-09,204.399994,206.169998,203.369995,204.940002,175.749908,3326900
2012-04-10,204.940002,205.740005,202.169998,202.330002,173.511673,4132900
2012-04-11,203.990005,204.320007,202.460007,202.580002,173.726044,3366200
2012-04-12,202.800003,205.559998,202.639999,205.320007,176.075745,2929600
2012-04-13,204.320007,204.649994,202.800003,202.800003,173.914703,3767000
2012-04-16,204.740005,205.970001,202.720001,202.720001,173.846069,3826600
2012-04-17,204.570007,207.639999,204.149994,207.449997,177.902405,6065500
2012-04-18,202.429993,204.070007,200.000000,200.130005,171.625015,10153500
2012-04-19,200.029999,201.259995,197.520004,199.509995,171.093277,5762900
2012-04-20,199.830002,200.119995,199.089996,199.600006,171.170486,4758200
2012-04-23,197.889999,199.100006,196.789993,198.619995,170.330078,3618800
2012-04-24,199.059998,202.479996,198.869995,200.000000,171.513489,5626300
2012-04-25,202.020004,203.690002,201.800003,203.570007,174.575073,4003400
2012-04-26,203.399994,206.210007,203.399994,205.580002,176.298721,3302700
2012-04-27,206.470001,208.169998,205.910004,206.809998,177.353577,3496900
2012-04-30,206.710007,207.960007,206.320007,207.080002,177.585083,2773200
2012-05-01,207.179993,208.929993,206.710007,208.000000,178.374084,2715900
2012-05-02,206.970001,208.270004,206.910004,208.059998,178.425461,2360300
2012-05-03,208.270004,208.919998,206.550003,207.240005,177.722336,2826600
2012-05-04,206.470001,207.110001,204.399994,204.990005,175.792801,4023600
2012-05-07,203.960007,204.770004,202.899994,203.750000,174.729385,3373400
2012-05-08,202.440002,203.059998,199.720001,201.479996,173.506546,3881500
2012-05-09,199.990005,203.000000,199.059998,201.229996,173.291260,3742500
2012-05-10,201.000000,203.250000,200.020004,200.600006,172.748734,3830500
2012-05-11,199.960007,202.119995,199.949997,201.169998,173.239578,2391500
2012-05-14,199.919998,200.710007,198.559998,199.440002,171.749802,3029200
2012-05-15,199.440002,201.470001,198.759995,199.039993,171.405273,2987400
2012-05-16,199.419998,201.350006,198.179993,199.729996,171.999512,5001000
2012-05-17,199.669998,200.789993,197.639999,197.889999,170.414993,5626300
2012-05-18,198.779999,198.779999,195.160004,195.880005,168.684082,5737100
2012-05-21,195.979996,197.929993,194.630005,197.759995,170.302994,3831700
2012-05-22,198.039993,198.259995,196.059998,196.820007,169.493561,3567100
2012-05-23,195.529999,196.490005,193.199997,196.119995,168.890732,4100000
2012-05-24,195.990005,196.279999,194.000000,196.089996,168.864868,3569300
2012-05-25,195.110001,196.000000,194.000000,194.300003,167.323425,2901900
2012-05-29,195.220001,198.080002,195.220001,196.460007,169.183533,3618500
2012-05-30,194.800003,195.470001,193.770004,194.529999,167.521484,3602500
2012-05-31,194.100006,194.929993,192.000000,192.899994,166.117752,9287500
2012-06-01,190.119995,191.720001,188.600006,189.080002,162.828171,5206400
2012-06-04,188.339996,189.380005,187.000000,188.539993,162.363113,4624500
2012-06-05,187.919998,189.850006,187.559998,189.199997,162.931534,3556500
2012-06-06,190.779999,194.000000,190.020004,193.990005,167.056473,3641300
2012-06-07,195.279999,195.830002,193.940002,194.440002,167.443970,3701100
2012-06-08,193.710007,195.139999,192.699997,195.139999,168.046753,2479200
2012-06-11,196.600006,196.699997,192.369995,192.509995,165.781921,3273300
2012-06-12,192.139999,194.669998,192.139999,194.550003,167.538712,3023700
2012-06-13,194.360001,195.190002,192.350006,193.100006,166.290054,3247700
2012-06-14,193.000000,195.830002,192.740005,195.100006,168.012360,3585000
2012-06-15,196.080002,199.270004,195.399994,199.100006,171.457001,6389000
2012-06-18,197.570007,199.639999,197.169998,198.289993,170.759460,3378900
2012-06-19,198.830002,199.990005,198.800003,198.929993,171.310577,3297600
2012-06-20,198.699997,199.740005,197.500000,198.779999,171.181396,3378200
2012-06-21,199.070007,199.449997,193.190002,193.389999,166.539749,4316600
2012-06-22,193.869995,194.880005,193.220001,193.699997,166.806732,8823000
2012-06-25,192.479996,193.389999,191.679993,192.860001,166.083328,3211600
2012-06-26,193.539993,193.679993,190.750000,191.949997,165.299698,3435900
2012-06-27,192.139999,193.699997,190.899994,193.000000,166.203903,2762700
2012-06-28,191.229996,192.080002,188.899994,191.399994,164.826035,3967300
2012-06-29,194.550003,195.809998,192.410004,195.580002,168.425720,5259600
2012-07-02,196.360001,197.199997,194.850006,195.830002,168.640976,2827000
2012-07-03,195.460007,196.339996,194.910004,195.929993,168.727112,1450400
2012-07-05,194.880005,196.850006,193.630005,195.289993,168.175964,2690200
2012-07-06,193.919998,193.940002,189.740005,191.410004,164.834671,4952900
2012-07-09,190.759995,191.000000,188.050003,189.669998,163.336258,3988100
2012-07-10,190.300003,191.139999,185.600006,186.259995,160.399719,4690300
2012-07-11,186.220001,187.360001,183.509995,185.250000,159.529892,5456100
2012-07-12,184.250000,184.389999,181.850006,183.089996,157.669815,4931300
2012-07-13,183.460007,186.330002,183.029999,186.009995,160.184418,3933000
2012-07-16,185.580002,186.100006,184.580002,184.789993,159.133789,3144400
2012-07-17,185.729996,186.289993,183.199997,183.649994,158.152054,5158600
2012-07-18,184.149994,188.589996,183.550003,188.250000,162.113434,8019500
2012-07-19,193.399994,196.850006,192.970001,195.339996,168.219055,10395400
2012-07-20,194.089996,194.899994,192.169998,192.449997,165.730286,4789700
2012-07-23,189.779999,191.300003,188.199997,190.830002,164.335190,3904500
2012-07-24,190.919998,191.320007,188.559998,190.339996,163.913223,3597100
2012-07-25,190.309998,192.770004,189.320007,191.080002,164.550491,3833800
2012-07-26,193.490005,194.949997,192.570007,193.949997,167.022003,3282900
2012-07-27,195.100006,197.410004,193.949997,196.389999,169.123260,4177300
2012-07-30,196.320007,197.839996,195.919998,196.679993,169.372986,2787000
2012-07-31,196.500000,197.580002,195.880005,195.979996,168.770187,3507000
2012-08-01,196.960007,197.850006,194.720001,195.179993,168.081253,2559300
2012-08-02,194.160004,196.600006,193.020004,194.449997,167.452576,2812600
2012-08-03,196.479996,198.949997,196.160004,198.520004,170.957520,3278100
2012-08-06,198.759995,199.940002,198.520004,198.759995,171.164169,2337800
2012-08-07,199.429993,200.880005,198.800003,199.929993,172.171753,3209400
2012-08-08,198.270004,199.690002,198.160004,199.029999,172.128525,2068300
2012-08-09,198.619995,199.460007,197.889999,198.419998,171.600983,2160100
2012-08-10,197.869995,199.369995,197.240005,199.289993,172.353394,2600500
2012-08-13,198.880005,199.979996,197.789993,199.009995,172.111221,2418300
2012-08-14,198.880005,199.330002,197.720001,198.289993,171.488510,2562300
2012-08-15,198.899994,199.330002,197.919998,198.399994,171.583633,2111800
2012-08-16,198.770004,201.320007,198.119995,200.839996,173.693878,2729500
2012-08-17,201.080002,202.000000,200.660004,201.220001,174.022522,2551800
2012-08-20,200.690002,201.130005,200.029999,200.500000,173.399826,2336000
2012-08-21,200.990005,201.000000,198.369995,198.649994,171.799881,3111300
2012-08-22,198.639999,198.649994,196.899994,197.250000,170.589096,3296100
2012-08-23,197.039993,197.369995,195.440002,195.699997,169.248627,2757400
2012-08-24,194.960007,198.110001,194.199997,197.770004,171.038803,2639500
2012-08-27,197.960007,198.300003,195.610001,195.690002,169.239960,2498800
2012-08-28,195.559998,196.110001,194.500000,194.869995,168.530807,2539200
2012-08-29,195.130005,196.039993,194.899994,195.080002,168.712418,2141400
2012-08-30,194.770004,195.470001,193.179993,193.369995,167.233536,2740900
2012-08-31,194.309998,195.949997,193.460007,194.850006,168.513474,3193300
2012-09-04,196.610001,197.169998,193.250000,194.539993,168.245361,4514400
2012-09-05,194.410004,195.850006,193.889999,195.039993,168.677780,3312500
2012-09-06,196.259995,199.460007,196.110001,199.100006,172.189072,3931700
2012-09-07,199.119995,199.500000,198.080002,199.500000,172.534943,3413700
2012-09-10,199.389999,201.820007,198.729996,200.949997,173.788986,4208000
2012-09-11,200.550003,203.460007,200.509995,203.270004,175.795410,3910600
2012-09-12,203.520004,204.649994,202.960007,203.770004,176.227829,3284000
2012-09-13,204.380005,206.809998,203.460007,206.360001,178.467773,3879600
2012-09-14,206.240005,207.649994,206.050003,206.809998,178.856934,4057100
2012-09-17,205.550003,207.990005,205.550003,207.149994,179.150970,3275100
2012-09-18,206.880005,207.880005,206.479996,207.070007,179.081802,2476100
2012-09-19,207.550003,207.570007,206.009995,206.429993,178.528305,2605600
2012-09-20,205.850006,206.990005,205.300003,206.179993,178.312103,3739100
2012-09-21,207.360001,207.940002,205.919998,205.979996,178.139114,12771500
2012-09-24,205.020004,206.059998,204.899994,205.289993,177.542389,3511100
2012-09-25,205.600006,207.320007,204.949997,204.979996,177.274307,3345200
2012-09-26,205.050003,205.979996,203.899994,204.000000,176.426743,3423300
2012-09-27,204.369995,206.899994,204.139999,205.910004,178.078598,2771900
2012-09-28,205.660004,208.320007,205.309998,207.449997,179.410446,4910900
2012-10-01,208.009995,211.750000,207.940002,210.470001,182.022278,5456900
2012-10-02,210.960007,211.470001,208.500000,209.839996,181.477386,3321000
2012-10-03,209.940002,211.300003,209.300003,210.509995,182.056839,3192300
2012-10-04,210.279999,210.970001,208.529999,210.389999,181.953094,2957500
2012-10-05,211.149994,211.789993,210.059998,210.589996,182.125992,2858400
2012-10-08,210.020004,210.639999,209.210007,209.820007,181.460098,1982600
2012-10-09,209.949997,210.740005,207.699997,207.990005,179.877396,3580400
2012-10-10,207.820007,208.229996,205.050003,205.820007,178.000778,4024500
2012-10-11,206.570007,207.270004,205.630005,205.759995,177.948868,2910000
2012-10-12,205.639999,207.960007,205.559998,207.800003,179.713104,2712000
2012-10-15,208.880005,209.399994,207.820007,208.929993,180.690369,3060900
2012-10-16,209.940002,211.000000,209.470001,211.000000,182.480606,5632100
2012-10-17,201.210007,203.410004,198.550003,200.630005,173.512238,12673900
2012-10-18,199.910004,200.139999,194.070007,194.960007,168.608627,9295900
2012-10-19,195.289993,196.080002,193.179993,193.360001,167.224915,6620300
2012-10-22,193.710007,194.679993,192.440002,194.399994,168.124283,4402500
2012-10-23,193.529999,194.000000,190.940002,191.250000,165.400070,4427400
2012-10-24,192.440002,193.289993,190.559998,190.720001,164.941696,3738000
2012-10-25,191.410004,192.440002,190.710007,191.600006,165.702789,3249600
2012-10-26,191.490005,193.869995,191.470001,193.270004,167.147064,4006500
2012-10-31,194.800003,196.410004,193.630005,194.529999,168.236725,6052300
2012-11-01,194.679993,197.889999,194.550003,197.149994,170.502594,3758800
2012-11-02,197.529999,198.000000,193.289993,193.429993,167.285431,4260100
2012-11-05,192.360001,194.970001,192.009995,194.139999,167.899460,2736200
2012-11-06,195.259995,196.750000,194.679993,195.070007,168.703766,3281000
2012-11-07,193.360001,193.679993,191.160004,191.160004,166.045776,4746200
2012-11-08,191.399994,191.809998,190.089996,190.100006,165.125031,3542200
2012-11-09,189.850006,191.639999,188.880005,189.639999,164.725464,3671600
2012-11-12,190.029999,190.770004,187.410004,189.250000,164.386703,3067400
2012-11-13,188.389999,190.880005,188.250000,188.320007,163.578888,3406700
2012-11-14,189.139999,189.270004,185.279999,185.509995,161.138031,4404400
2012-11-15,185.830002,187.199997,184.779999,185.850006,161.433395,3411700
2012-11-16,186.330002,187.559998,185.100006,186.940002,162.380203,4660800
2012-11-19,188.619995,190.389999,188.300003,190.350006,165.342209,3588900
2012-11-20,189.880005,190.110001,188.250000,189.199997,164.343231,3170200
2012-11-21,189.300003,190.889999,188.949997,190.289993,165.290070,5189600
2012-11-23,191.000000,193.490005,190.800003,193.490005,168.069641,3877600
2012-11-26,192.449997,193.369995,191.770004,192.880005,167.539810,5210300
2012-11-27,192.080002,193.050003,191.000000,191.229996,166.106552,3290900
2012-11-28,190.979996,192.039993,189.270004,191.979996,166.758026,3603600
2012-11-29,192.750000,192.899994,190.199997,191.529999,166.367172,4077900
2012-11-30,191.750000,192.000000,189.500000,190.070007,165.098953,4936400
2012-12-03,190.759995,191.300003,188.360001,189.479996,164.586517,3349600
2012-12-04,189.710007,190.750000,189.020004,189.360001,164.482254,3990700
2012-12-05,189.009995,189.460007,186.940002,188.649994,163.865524,4202100
2012-12-06,189.169998,190.179993,188.410004,189.699997,164.777557,3216600
2012-12-07,190.139999,192.199997,190.110001,191.949997,166.731979,4091300
2012-12-10,192.169998,193.539993,191.649994,192.619995,167.313950,3438500
2012-12-11,193.179993,194.800003,193.149994,194.199997,168.686386,4144000
2012-12-12,194.600006,194.750000,192.460007,192.949997,167.600601,4241900
2012-12-13,192.179993,193.050003,191.369995,191.990005,166.766724,3623200
2012-12-14,191.690002,193.399994,191.259995,191.759995,166.566956,3826900
2012-12-17,191.759995,193.910004,191.759995,193.619995,168.182541,3792400
2012-12-18,193.850006,195.919998,193.839996,195.690002,169.980652,4125900
2012-12-19,195.460007,196.449997,195.000000,195.080002,169.450775,4270500
2012-12-20,194.470001,194.949997,193.160004,194.770004,169.181503,4184500
2012-12-21,193.100006,194.500000,191.570007,193.419998,168.008835,8225300
2012-12-24,193.050003,193.830002,192.020004,192.399994,167.122864,1631200
2012-12-26,192.210007,193.529999,190.949997,191.949997,166.731979,2776500
2012-12-27,191.529999,193.279999,190.699997,192.710007,167.392120,3967600
2012-12-28,191.110001,192.220001,189.830002,189.830002,164.890503,3536600
2012-12-31,189.229996,191.679993,188.839996,191.550003,166.384521,4684900
2013-01-02,194.089996,196.350006,193.800003,196.350006,170.553925,4234100
2013-01-03,195.669998,196.289993,194.440002,195.270004,169.615784,3644700
2013-01-04,194.190002,194.460007,192.779999,193.990005,168.503967,3380200
2013-01-07,193.399994,193.779999,192.339996,193.139999,167.765656,2862300
2013-01-08,192.919998,193.300003,191.600006,192.869995,167.531113,3026900
2013-01-09,193.479996,193.490005,191.649994,192.320007,167.053360,3212000
2013-01-10,192.649994,192.960007,191.279999,192.880005,167.539810,3608100
2013-01-11,194.149994,195.000000,192.899994,194.449997,168.903549,3880400
2013-01-14,192.820007,193.279999,191.750000,192.619995,167.313950,4172200
2013-01-15,191.309998,192.729996,190.389999,192.500000,167.209717,4172100
2013-01-16,192.000000,193.179993,191.350006,192.589996,167.287872,2962900
2013-01-17,193.850006,194.460007,193.240005,193.649994,168.208633,3881600
2013-01-18,194.029999,195.000000,193.800003,194.470001,168.920929,4559600
2013-01-22,194.360001,196.080002,194.009995,196.080002,170.319382,7172300
2013-01-23,203.500000,208.580002,203.360001,204.720001,177.824295,12530500
2013-01-24,203.910004,205.059998,203.080002,204.419998,177.563690,4447200
2013-01-25,204.449997,205.179993,204.130005,204.970001,178.041458,3358900
2013-01-28,204.850006,206.220001,204.289993,204.929993,178.006683,2823700
2013-01-29,204.339996,205.729996,203.639999,203.899994,177.112030,3617100
2013-01-30,203.690002,204.880005,203.190002,203.520004,176.781921,2998400
2013-01-31,203.320007,204.470001,202.960007,203.070007,176.391083,3091400
2013-02-01,204.649994,205.350006,203.839996,205.179993,178.223846,3370700
2013-02-04,204.190002,205.020004,203.570007,203.789993,177.016449,3188800
2013-02-05,204.309998,204.750000,202.509995,202.789993,176.147842,3636900
2013-02-06,200.389999,201.289993,199.559998,201.020004,175.345367,3624200
2013-02-07,200.619995,200.910004,198.679993,199.740005,174.228821,3076700
2013-02-08,199.970001,202.089996,199.679993,201.679993,175.921051,2893300
2013-02-11,200.979996,201.949997,199.750000,200.160004,174.595169,2944700
2013-02-12,200.009995,200.740005,199.020004,200.039993,174.490509,2461800
2013-02-13,200.649994,200.949997,199.570007,200.089996,174.534149,2169800
2013-02-14,199.729996,200.320007,199.259995,199.649994,174.150314,3294200
2013-02-15,199.979996,201.250000,199.820007,200.979996,175.310440,3627800
2013-02-19,200.600006,201.889999,200.220001,200.320007,174.734772,2998300
2013-02-20,200.619995,201.720001,198.860001,199.309998,173.853729,3715400
2013-02-21,198.630005,199.070007,198.110001,198.330002,172.998901,3922900
2013-02-22,199.229996,201.089996,198.839996,201.089996,175.406403,3107900
2013-02-25,201.669998,202.490005,197.509995,197.509995,172.283646,3844800
2013-02-26,198.630005,199.899994,197.839996,199.139999,173.705475,3391600
2013-02-27,198.889999,202.750000,198.600006,202.330002,176.488022,4185100
2013-02-28,202.179993,203.119995,200.789993,200.830002,175.179626,4689200
2013-03-01,200.649994,202.940002,199.360001,202.910004,176.993958,3308300
2013-03-04,202.589996,205.190002,202.550003,205.190002,178.982758,3693400
2013-03-05,205.860001,207.699997,205.690002,206.529999,180.151581,3807800
2013-03-06,207.029999,208.490005,206.660004,208.380005,181.765305,3594800
2013-03-07,208.289993,209.600006,208.240005,209.419998,182.672485,3884400
2013-03-08,209.850006,210.740005,209.429993,210.380005,183.509872,3700500
2013-03-11,210.039993,210.199997,209.039993,210.080002,183.248184,3049700
2013-03-12,209.399994,210.729996,209.089996,210.550003,183.658142,3591600
2013-03-13,210.199997,212.360001,209.770004,212.059998,184.975266,3355900
2013-03-14,212.149994,215.860001,212.149994,215.800003,188.237610,5505500
2013-03-15,215.380005,215.899994,213.410004,214.919998,187.469986,7930300
2013-03-18,212.899994,214.500000,212.639999,213.210007,185.978424,3006000
2013-03-19,214.130005,215.119995,211.830002,213.440002,186.179001,3198600
2013-03-20,214.759995,215.820007,214.300003,215.059998,187.592117,3019000
2013-03-21,212.960007,213.000000,210.110001,212.259995,185.149734,5830400
2013-03-22,212.210007,213.169998,211.619995,212.080002,184.992752,3031500
2013-03-25,212.539993,212.809998,210.050003,210.740005,183.823883,3242500
2013-03-26,211.770004,212.500000,211.500000,212.360001,185.237015,2300300
2013-03-27,210.960007,212.160004,210.100006,210.889999,183.954712,3223400
2013-03-28,209.830002,213.440002,209.740005,213.300003,186.056915,3749900
2013-04-01,212.800003,213.500000,211.250000,212.380005,185.254410,2144500
2013-04-02,212.919998,214.710007,211.570007,214.360001,186.981537,3116800
2013-04-03,214.320007,214.889999,212.630005,212.660004,185.498657,3128800
2013-04-04,212.770004,212.929993,210.039993,211.309998,184.321091,3709500
2013-04-05,209.100006,209.839996,206.339996,209.410004,182.663757,4148000
2013-04-08,209.070007,209.320007,207.330002,209.320007,182.585251,2351200
2013-04-09,209.559998,210.000000,208.610001,209.220001,182.498032,2577300
2013-04-10,211.860001,212.509995,210.470001,212.000000,184.922974,3524200
2013-04-11,211.500000,213.089996,210.850006,212.919998,185.725479,3655600
2013-04-12,210.789993,211.490005,209.779999,211.380005,184.382172,3165400
2013-04-15,210.440002,211.690002,209.259995,209.259995,182.532898,4218100
2013-04-16,210.839996,212.000000,209.199997,212.000000,184.922974,2859500
2013-04-17,210.529999,211.089996,209.500000,209.669998,182.890549,3269800
2013-04-18,210.110001,210.250000,206.149994,207.149994,180.692383,6502000
2013-04-19,195.740005,196.500000,189.759995,190.000000,165.732834,18847000
2013-04-22,191.149994,191.380005,187.679993,187.830002,163.840012,9845400
2013-04-23,189.270004,192.550003,188.610001,191.610001,167.137192,6296100
2013-04-24,192.160004,192.500000,191.089996,191.710007,167.224411,3693900
2013-04-25,192.690002,195.169998,192.320007,193.949997,169.178360,4650900
2013-04-26,194.160004,194.710007,193.250000,194.309998,169.492371,3490300
2013-04-29,194.779999,199.679993,194.649994,199.149994,173.714203,5932400
2013-04-30,199.130005,202.589996,197.350006,202.539993,176.671204,7539900
2013-05-01,201.869995,202.169998,199.199997,199.630005,174.132889,4899100
2013-05-02,200.119995,202.429993,199.750000,202.389999,176.540375,3945100
2013-05-03,203.940002,205.320007,203.750000,204.509995,178.389572,4492700
2013-05-06,203.789993,203.990005,201.520004,202.779999,176.880554,4826500
2013-05-07,202.809998,203.729996,201.649994,203.630005,177.621994,3451000
2013-05-08,202.940002,204.850006,202.509995,204.820007,179.497421,3601700
2013-05-09,204.690002,205.000000,202.720001,203.240005,178.112747,3542300
2013-05-10,203.369995,204.529999,202.820007,204.470001,179.190674,3279200
2013-05-13,204.179993,204.470001,202.220001,202.470001,177.437927,3648400
2013-05-14,202.089996,203.669998,202.080002,203.210007,178.086456,3699700
2013-05-15,202.250000,203.679993,202.039993,203.320007,178.182831,4028100
2013-05-16,204.000000,206.589996,204.000000,204.690002,179.383469,4507000
2013-05-17,205.250000,209.500000,204.990005,208.440002,182.669861,5704100
2013-05-20,208.020004,209.149994,207.419998,207.600006,181.933716,3614500
2013-05-21,207.240005,209.479996,207.000000,208.649994,182.853867,2982900
2013-05-22,208.500000,210.149994,206.119995,206.990005,181.399124,5186800
2013-05-23,205.479996,208.610001,205.130005,206.160004,180.671753,5179100
2013-05-24,204.690002,206.429993,204.419998,205.720001,180.286133,3295800
2013-05-28,207.440002,208.589996,207.160004,207.779999,182.091492,4011500
2013-05-29,206.220001,208.419998,206.039993,207.919998,182.214127,3439400
2013-05-30,206.970001,210.990005,206.970001,209.360001,183.476120,4399700
2013-05-31,208.589996,211.979996,208.020004,208.020004,182.301788,4949000
2013-06-03,208.250000,210.050003,207.330002,208.949997,183.116760,3322000
2013-06-04,208.600006,209.000000,205.080002,206.190002,180.698044,3598300
2013-06-05,205.160004,206.289993,202.399994,202.740005,177.674561,4215400
2013-06-06,203.000000,204.199997,201.470001,203.800003,178.603516,3679400
2013-06-07,204.850006,206.350006,204.110001,206.350006,180.838257,2953400
2013-06-10,206.970001,206.979996,204.899994,205.020004,179.672699,2652300
2013-06-11,203.169998,205.949997,202.509995,203.979996,178.761276,2814400
2013-06-12,204.589996,205.229996,200.509995,201.199997,176.324966,3409800
2013-06-13,201.009995,204.399994,200.339996,203.770004,178.577209,2899500
2013-06-14,203.970001,204.740005,201.809998,202.199997,177.201324,2804500
2013-06-17,203.440002,205.169998,202.550003,203.039993,177.937500,3219900
2013-06-18,203.020004,206.089996,202.869995,204.869995,179.541245,3277800
2013-06-19,204.440002,205.029999,201.929993,201.940002,176.973495,2846100
2013-06-20,200.669998,201.699997,197.279999,197.350006,172.950958,4514800
2013-06-21,198.500000,198.520004,193.539993,195.460007,171.294632,8914800
2013-06-24,193.990005,194.910004,191.339996,193.539993,169.611984,4356200
2013-06-25,195.309998,195.589996,193.149994,194.979996,170.873962,3846200
2013-06-26,195.970001,196.229996,194.500000,194.860001,170.768814,3320200
2013-06-27,196.050003,196.899994,195.289993,195.649994,171.461151,3514200
2013-06-28,191.729996,192.660004,188.410004,191.110001,167.482452,10055800
2013-07-01,192.149994,193.800003,191.119995,191.279999,167.631409,4442400
2013-07-02,190.779999,193.229996,190.259995,191.500000,167.824203,3657700
2013-07-03,190.979996,194.220001,190.509995,193.250000,169.357864,1872600
2013-07-05,194.490005,195.160004,192.350006,194.929993,170.830124,2405400
2013-07-08,195.600006,195.779999,194.610001,194.979996,170.873962,2947500
2013-07-09,191.880005,192.800003,190.779999,191.300003,167.648941,5204200
2013-07-10,191.509995,193.429993,191.270004,192.250000,168.481461,3892000
2013-07-11,193.779999,194.110001,192.610001,192.800003,168.963470,4177500
2013-07-12,193.070007,193.699997,191.589996,192.070007,168.323761,4494700
2013-07-15,192.419998,194.889999,191.679993,194.000000,170.015152,5674700
2013-07-16,194.039993,194.580002,192.679993,193.850006,169.883713,3745300
2013-07-17,194.720001,194.889999,193.029999,194.550003,170.497116,6868400
2013-07-18,198.270004,200.940002,195.990005,197.990005,173.511841,8393400
